status_id,status_message,link_name,status_type,"status,_link",status_published,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154110000001827,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001827,2016/06/05 03:21,44840,42369,3567,18537,20151,25083,25359,49111
7331091005_10154110000001828,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001828,2016-06-11 11:44:00,30573,9665,841,17516,18940,40198,38483,773
7331091005_10154110000001829,"""LeBron James is drawing interest from multiple teams, according to reports. (via Twitter)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001829,2016/06/08 22:54,38011,18794,17739,15529,15082,13288,43614,28964
7331091005_10154110000001830,"""Kyrie Irving delivers a clutch performance in the final minutes. (via ESPN)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001830,2016/06/11 12:00,25595,43684,17774,30553,40427,28096,46430,13833
7331091005_10154110000001831,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (via ESPN)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001831,2016/06/16 14:12,29042,42252,12646,2201,12347,48389,34958,21878
7331091005_10154110000001832,"""Kevin Durant was traded last night, and fans are still reacting. (via Twitter)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001832,2016/06/17 20:56,16496,620,2868,21547,35834,3162,34901,35676
7331091005_10154110000001833,"""Kyrie Irving makes franchise history with a record-breaking night. (via ESPN)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001833,2016/06/11 12:24,2509,8658,27785,13086,31435,7786,44861,11301
7331091005_10154110000001834,"""Russell Westbrook delivers a clutch performance in the final minutes. (via Twitter)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001834,2016-06-07 16:50:00,48128,13357,36462,32758,29026,13733,613,48252
7331091005_10154110000001835,"""Kevin Durant is drawing interest from multiple teams, according to reports. (via ESPN)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001835,"June 14, 2016 01:50",43025,33966,27338,9369,29673,2352,43839,19316
7331091005_10154110000001836,"""Kawhi Leonard is drawing interest from multiple teams, according to reports. (via ESPN)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001836,"June 16, 2016 15:12",17840,14242,18484,49933,19459,33208,45187,22635
7331091005_10154110000001837,"""Kyrie Irving just dropped a triple-double, and the crowd went crazy. (reportedly)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001837,"June 05, 2016 03:51",44345,24876,45875,43173,14622,19148,6685,10257
7331091005_10154110000001838,"""Stephen Curry is drawing interest from multiple teams, according to reports. (sources say)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001838,2016/06/11 13:04,5669,30180,18711,25377,47172,33129,16527,8546
7331091005_10154110000001839,"""LeBron James delivers a clutch performance in the final minutes. (reportedly)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001839,2016-06-15 09:09:00,30836,22994,20386,41873,4755,49549,7589,5191
7331091005_10154110000001840,"""James Harden just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""James Harden update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001840,"June 07, 2016 17:20",16733,17722,10427,41875,42568,47264,33491,33042
7331091005_10154110000001841,"""Kawhi Leonard opts out of his contract, testing free agency this summer. (reportedly)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001841,2016/06/09 00:06,33835,16981,20489,19521,4607,48634,30190,31734
7331091005_10154110000001842,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (via NBA TV)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001842,2016-06-06 10:48:00,47005,21081,1133,29166,13985,1616,28882,5679
7331091005_10154110000001843,"""James Harden will likely be the No. 1 pick of the NBA Draft, but who should it be? (via ESPN)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001843,2016/06/12 20:27,41764,12352,2918,25716,41085,34712,19941,3986
7331091005_10154110000001844,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001844,"June 20, 2016 13:00",1195,806,9712,43911,6601,1078,30353,2371
7331091005_10154110000001845,"""Chris Paul was traded last night, and fans are still reacting. (via Twitter)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001845,"June 07, 2016 17:45",7590,18717,2979,306,4097,12704,36208,43296
7331091005_10154110000001846,"""Russell Westbrook just dropped a triple-double, and the crowd went crazy. (via NBA TV)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001846,2016/06/11 14:08,11128,32346,29032,33581,26321,10022,15187,1347
7331091005_10154110000001847,"""Chris Paul is drawing interest from multiple teams, according to reports. (via NBA TV)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001847,2016/06/18 00:11,47831,21494,17576,39186,44780,47161,32777,2599
7331091005_10154110000001848,"""Chris Paul opts out of his contract, testing free agency this summer. (reportedly)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001848,2016-06-07 18:00:00,48739,5129,28044,43711,21990,19307,47668,12208
7331091005_10154110000001849,"""Chris Paul suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001849,"June 10, 2016 07:43",18579,519,42471,2536,46816,14839,30564,13839
7331091005_10154110000001850,"""LeBron James delivers a clutch performance in the final minutes. (via ESPN)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001850,2016/06/07 18:10,40870,16001,5100,28832,4518,47838,6,15568
7331091005_10154110000001851,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001851,2016/06/10 07:57,49730,27753,13118,15633,28861,9604,35630,30148
7331091005_10154110000001852,"""Derrick Rose addresses rumors in a candid interview. (via ESPN)""","""Derrick Rose update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001852,"June 06, 2016 11:28",15138,3846,17949,21911,1308,20619,34814,42793
7331091005_10154110000001853,"""Kyrie Irving delivers a clutch performance in the final minutes. (sources say)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001853,2016-06-10 08:11:00,28867,37873,26840,17889,40864,41478,42437,47368
7331091005_10154110000001854,"""Kyrie Irving is drawing interest from multiple teams, according to reports. (via ESPN)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001854,"June 06, 2016 11:36",35903,25737,15349,34217,6957,38682,5642,3941
7331091005_10154110000001855,"""Stephen Curry will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001855,2016/06/11 15:20,4613,1362,5248,9557,24059,36908,29731,4413
7331091005_10154110000001856,"""Derrick Rose addresses rumors in a candid interview. (reportedly)""","""Derrick Rose update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001856,2016/06/19 09:04,40231,22347,36618,3032,25335,16753,47693,4321
7331091005_10154110000001857,"""Ben Simmons is drawing interest from multiple teams, according to reports. (via Twitter)""","""Ben Simmons update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001857,2016-06-20 16:15:00,16495,19491,672,24145,7193,33752,2239,32725
7331091005_10154110000001858,"""James Harden suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""James Harden update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001858,2016/06/12 22:42,2097,19106,22963,27119,39339,24925,6252,1499
7331091005_10154110000001859,"""Ben Simmons just dropped a triple-double, and the crowd went crazy. (sources say)""","""Ben Simmons update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001859,"June 19, 2016 09:46",8186,48321,12077,7095,25307,41159,19822,37147
7331091005_10154110000001860,"""Kawhi Leonard is drawing interest from multiple teams, according to reports. (via Twitter)""","""Kawhi Leonard update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001860,2016-06-19 10:00:00,35802,20346,14350,15332,22923,26011,43279,562
7331091005_10154110000001861,"""Kevin Durant is drawing interest from multiple teams, according to reports. (sources say)""","""Kevin Durant update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001861,"June 07, 2016 19:05",10767,22629,8575,39999,49313,42661,22764,9152
7331091005_10154110000001862,"""Derrick Rose was traded last night, and fans are still reacting. (sources say)""","""Derrick Rose update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001862,2016/06/05 05:06,47177,12120,36121,5389,23681,14513,36196,7938
7331091005_10154110000001863,"""LeBron James is drawing interest from multiple teams, according to reports. (sources say)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001863,2016-06-10 09:21:00,44595,21588,16909,11774,20801,47296,46738,47699
7331091005_10154110000001864,"""Kevin Durant addresses rumors in a candid interview. (reportedly)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001864,2016-06-09 02:24:00,26880,2445,49009,32390,48615,22670,15972,19665
7331091005_10154110000001865,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001865,2016/06/10 09:35,40443,5040,12860,22004,17440,16115,19390,22201
7331091005_10154110000001866,"""Kevin Durant just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001866,"June 20, 2016 18:30",12382,22120,15345,11963,38137,5489,22136,12867
7331091005_10154110000001867,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (via Twitter)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001867,"June 16, 2016 21:24",15779,43257,5089,43376,21382,11590,39293,31985
7331091005_10154110000001868,"""James Harden will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001868,2016-06-14 07:20:00,720,39274,47808,47102,31476,28073,45466,43726
7331091005_10154110000001869,"""Russell Westbrook is drawing interest from multiple teams, according to reports. (sources say)""","""Russell Westbrook update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001869,"June 10, 2016 10:03",35157,18139,5204,45754,18605,41080,4332,31351
7331091005_10154110000001870,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (sources say)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001870,2016-06-15 14:50:00,13077,28274,47115,26447,10777,47160,47140,48514
